time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-01-17T03:07:54.116Z,-5.0593,127.8237,329.509,4.3,mb,11,97,4.512,1.12,us,us6000jj78,2023-01-26T03:59:05.040Z,"155 km SSW of Ambon, Indonesia",earthquake,11.48,9.621,0.201,7,reviewed,us,us
2023-01-17T02:38:43.926Z,29.5708,141.0473,109.32,4.6,mb,61,69,2.662,0.75,us,us7000j4tp,2023-01-26T03:52:57.040Z,"Izu Islands, Japan region",earthquake,8.67,5.14,0.08,46,reviewed,us,us
2023-01-17T02:09:35.866Z,-3.8968,128.4524,130.784,4.8,mb,61,70,3.912,0.63,us,us7000j4ti,2023-01-26T03:37:51.040Z,"37 km SE of Ambon, Indonesia",earthquake,7.73,5.395,0.08,48,reviewed,us,us
2023-01-17T01:49:09.000Z,40.4013333,-124.1363333,23.93,2.64,md,33,60,0.01981,0.11,nc,nc73832996,2023-01-17T23:50:52.040Z,"11km SSW of Rio Dell, CA",earthquake,0.24,0.42,0.125,36,reviewed,nc,nc
2023-01-17T01:00:19.418Z,-40.662,44.9473,10,4.4,mb,22,52,7.644,0.5,us,us6000jj73,2023-01-26T03:25:30.040Z,"Southwest Indian Ridge",earthquake,13.87,1.85,0.149,13,reviewed,us,us
2023-01-17T00:06:19.140Z,-18.0535,168.2098,10,4.6,mb,33,74,2.765,0.59,us,us7000j4t1,2023-01-17T00:26:56.040Z,"36 km SSW of Port-Vila, Vanuatu",earthquake,8.33,1.911,0.103,28,reviewed,us,us
2023-01-16T23:30:56.910Z,18.9401666666667,-65.0773333333333,20.28,3.32,md,15,264,0.5958,0.33,pr,pr71392973,2023-01-17T00:34:37.040Z,"68 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.41,28.69,0.0178079895077015,5,reviewed,pr,pr
2023-01-16T23:27:46.110Z,19.2503333333333,-155.3985,32.43,2.67,ml,55,94,,0.13,hv,hv73305377,2023-01-18T23:34:51.740Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.42,0.44,0.191915716276095,26,reviewed,hv,hv
2023-01-16T23:13:36.510Z,40.504,-124.4266667,17.62,2.65,md,29,232,0.07371,0.09,nc,nc73832961,2023-01-17T06:13:13.735Z,"16km WSW of Ferndale, CA",earthquake,0.59,0.33,0.109,26,reviewed,nc,nc
2023-01-16T21:57:38.829Z,14.4102,122.9956,10,5.2,mww,90,73,7.723,0.55,us,us7000j4sk,2023-01-17T22:55:00.225Z,"22 km NNE of Sabang Indan, Philippines",earthquake,4.36,1.776,0.098,10,reviewed,us,us
2023-01-16T21:30:07.953Z,-10.9927,166.1624,11.316,4.8,mb,60,62,4.542,0.55,us,us7000j4sf,2023-01-16T22:00:29.040Z,"Santa Cruz Islands",earthquake,9.77,4.172,0.07,62,reviewed,us,us
2023-01-16T20:54:59.952Z,-6.9885,129.4188,138.936,4.3,mb,15,83,2.11,0.78,us,us6000jj5b,2023-01-26T22:03:53.040Z,"Banda Sea",earthquake,8.72,5.602,0.201,7,reviewed,us,us
2023-01-16T20:54:54.831Z,-15.4864,-70.3849,215.161,4.6,mb,58,82,2.311,0.71,us,us7000j4s5,2023-01-26T22:09:06.040Z,"15 km S of Lampa, Peru",earthquake,5.45,6.624,0.086,40,reviewed,us,us
2023-01-16T20:20:12.456Z,23.5913,92.4156,10,4.1,mb,43,85,1.155,0.99,us,us7000j4s0,2023-01-26T21:55:32.040Z,"34 km SW of Sairang, India",earthquake,3.89,1.884,0.12,19,reviewed,us,us
2023-01-16T19:48:18.590Z,18.283,-68.9065,114,4.1,md,17,179,0.5736,0.49,pr,pr2023016000,2023-01-26T21:54:16.040Z,"17 km SSE of La Romana, Dominican Republic",earthquake,2.7,2.19,0.11,12,reviewed,pr,pr
2023-01-16T19:08:52.429Z,-14.773,167.3973,130.921,4.3,mb,17,154,7.316,0.7,us,us6000jj52,2023-01-26T22:10:34.040Z,"45 km NE of Port-Olry, Vanuatu",earthquake,13.27,5.976,0.238,5,reviewed,us,us
2023-01-16T18:24:31.520Z,18.9903333333333,-64.9826666666667,20.16,2.97,md,7,278,0.635,0.04,pr,pr71392928,2023-01-16T18:34:19.160Z,"Virgin Islands region",earthquake,0.57,9.1,0.06041669501692,4,reviewed,pr,pr
2023-01-16T18:23:23.791Z,41.4606,20.0582,9.425,4.3,mb,46,39,0.185,0.91,us,us7000j4rc,2023-01-26T16:07:12.040Z,"5 km SSW of Klos, Albania",earthquake,2.79,4.349,0.154,13,reviewed,us,us
2023-01-16T17:43:27.373Z,61.7193,-149.5721,25.4,4.6,ml,,,,0.54,ak,ak023qqz70l,2023-01-26T15:32:05.679Z,"10 km N of Meadow Lakes, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-01-16T17:20:26.965Z,60.9132,-147.3225,31.4,2.6,ml,,,,0.41,ak,ak023qqu9l4,2023-01-26T15:26:32.040Z,"35 km W of Tatitlek, Alaska",earthquake,,0.1,,,automatic,ak,ak
2023-01-16T17:18:10.256Z,-3.1282,136.5175,35,4.4,mb,31,69,4.226,0.75,us,us7000j4q6,2023-01-26T15:15:46.040Z,"115 km ENE of Nabire, Indonesia",earthquake,8.98,1.933,0.12,20,reviewed,us,us
2023-01-16T17:13:43.491Z,51.7982,178.258,113.132,4.1,mb,34,161,0.25,0.94,us,us6000jj51,2023-01-25T19:08:25.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,12.37,8.513,0.123,18,reviewed,us,us
2023-01-16T17:03:35.120Z,-41.535,-85.2349,10,4.6,mb,39,140,9.274,0.8,us,us6000jj56,2023-01-25T19:01:13.040Z,"West Chile Rise",earthquake,10.54,1.882,0.102,29,reviewed,us,us
2023-01-16T16:42:35.110Z,18.0285,-66.9946666666667,7.91,2.65,md,10,95,0.07534,0.36,pr,pr71392908,2023-01-16T17:40:42.520Z,"5 km WSW of Liborio Negron Torres, Puerto Rico",earthquake,0.64,2.74,0.189024590853701,6,reviewed,pr,pr
2023-01-16T16:14:38.512Z,-0.8968,146.8626,10,4.5,mb,27,94,6.225,0.69,us,us6000jj50,2023-01-26T18:39:36.040Z,"133 km NNW of Lorengau, Papua New Guinea",earthquake,8.32,1.832,0.131,17,reviewed,us,us
2023-01-16T16:12:56.580Z,18.9011666666667,-65.6195,109.1,3.4,md,8,241,0.7858,0.49,pr,pr71392898,2023-01-16T17:27:45.057Z,"57 km NNE of Vieques, Puerto Rico",earthquake,7.78,6.61,0.054035250129906,5,reviewed,pr,pr
2023-01-16T15:47:40.574Z,-24.4747,-67.0711,168.322,4.9,mww,113,39,1.824,0.98,us,us7000j4pm,2023-01-26T18:31:37.035Z,"81 km WSW of San Antonio de los Cobres, Argentina",earthquake,6.78,2.411,0.073,18,reviewed,us,us
2023-01-16T14:02:58.753Z,23.9367,122.3511,24.153,4.3,mwr,72,97,0.731,0.64,us,us7000j4pd,2023-01-26T17:46:57.040Z,"76 km E of Hualien City, Taiwan",earthquake,4.1,1.441,0.063,24,reviewed,us,us
2023-01-16T14:02:39.514Z,23.9304,122.428,26.588,4,mb,37,100,0.755,0.46,us,us6000jj4u,2023-01-26T17:27:29.040Z,"83 km SW of Yonakuni, Japan",earthquake,4.91,3.375,0.134,16,reviewed,us,us
2023-01-16T13:31:22.789Z,-3.1103,142.0154,31.681,4.3,mb,24,130,1.437,1.2,us,us6000jj4t,2023-01-26T17:10:48.040Z,"37 km W of Aitape, Papua New Guinea",earthquake,10.4,5.292,0.148,13,reviewed,us,us
2023-01-16T13:10:03.973Z,-8.9708,115.5095,101.182,4.3,mb,23,43,1.431,0.92,us,us6000jj4s,2023-01-26T16:30:28.003Z,"35 km ESE of Nusa Dua, Indonesia",earthquake,8.11,6.816,0.153,12,reviewed,us,us
2023-01-16T12:10:24.184Z,43.278,144.4079,132.925,4.3,mb,28,176,1.562,0.45,us,us7000j4p4,2023-01-16T12:32:11.040Z,"33 km N of Kushiro, Japan",earthquake,8.21,8.632,0.129,17,reviewed,us,us
2023-01-16T11:44:59.521Z,35.7022,80.2482,10,4.3,mb,30,73,6.104,0.38,us,us7000j4p0,2023-01-16T12:05:21.040Z,"158 km S of Hotan, China",earthquake,7.46,1.929,0.168,10,reviewed,us,us
2023-01-16T11:43:18.410Z,14.0422,-89.8553,10,4,mb,20,155,0.157,0.39,us,us7000j4ny,2023-01-16T11:55:42.040Z,"Guatemala",earthquake,2.17,1.994,0.173,9,reviewed,us,us
2023-01-16T11:29:41.803Z,35.7622,80.0515,10,4.2,mb,34,100,5.97,0.36,us,us7000j4nw,2023-01-16T11:45:41.040Z,"149 km S of Hotan, China",earthquake,3.91,1.931,0.125,18,reviewed,us,us
2023-01-16T11:10:29.305Z,52.0098,-173.3985,68,3.7,ml,,,,0.51,ak,ak023qn7j4c,2023-01-17T00:19:09.836Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2023-01-16T10:15:09.455Z,-41.6122,-88.4064,10,4.9,mb,26,189,12.478,0.99,us,us7000j4np,2023-01-16T11:02:02.040Z,"West Chile Rise",earthquake,9.62,1.992,0.086,55,reviewed,us,us
2023-01-16T09:42:35.151Z,30.5523,138.4329,409.369,4.2,mb,63,126,2.813,0.51,us,us7000j4nl,2023-01-16T13:36:01.040Z,"Izu Islands, Japan region",earthquake,6.85,6.808,0.062,72,reviewed,us,us
2023-01-16T09:35:09.879Z,62.9836,-150.3743,98.3,2.6,ml,,,,0.68,ak,ak023qm5z4m,2023-01-16T18:55:02.037Z,"57 km NNE of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-01-16T07:50:32.314Z,-21.8061,-68.5563,80.783,5,mb,47,124,5.297,0.79,us,us7000j4na,2023-01-17T01:27:53.946Z,"Chile-Bolivia border region",earthquake,8.5,7.715,0.038,228,reviewed,us,us
2023-01-16T07:46:44.812Z,38.1396,-117.9805,11.6,2.5,ml,13,50.01,0.017,0.1123,nn,nn00854906,2023-01-17T18:30:48.206Z,"30 km SSE of Mina, Nevada",earthquake,,1.1,0.34,5,reviewed,nn,nn
2023-01-16T07:41:00.458Z,-32.578,-71.6813,35,4.3,mwr,54,150,2.745,0.38,us,us7000j4n5,2023-01-20T15:19:08.040Z,"Near the coast of Valparaiso, Chile",earthquake,9.37,1.926,,,reviewed,us,guc
2023-01-16T07:18:50.150Z,13.1713,-89.5353,64.735,4.3,mb,77,153,0.487,0.55,us,us7000j4mz,2023-01-16T20:16:20.483Z,"41 km SSW of La Libertad, El Salvador",earthquake,4.5,7.72,0.062,73,reviewed,us,us
2023-01-16T07:12:28.705Z,-14.7458,166.8888,11.805,4.9,mb,38,134,0.761,0.74,us,us7000j4n4,2023-01-16T08:02:53.040Z,"38 km NNW of Port-Olry, Vanuatu",earthquake,8.37,5.566,0.088,44,reviewed,us,us
2023-01-16T07:01:50.075Z,64.0929,-152.0002,20.1,2.5,ml,,,,1.12,ak,ak023qkrwpr,2023-01-17T11:15:19.040Z,"27 km NNE of Lake Minchumina, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-01-16T04:49:52.130Z,28.9867,139.3614,405,6.3,mww,160,20,4.134,0.85,us,us7000j4mj,2023-01-19T18:00:23.258Z,"Bonin Islands, Japan region",earthquake,8.75,1.9,0.032,96,reviewed,us,us
2023-01-16T04:47:12.542Z,14.1077,-89.8307,7.797,5,mww,95,126,0.21,0.92,us,us7000j4mi,2023-01-16T13:09:49.761Z,"3 km S of Zapotitlán, Guatemala",earthquake,3.15,4.278,0.052,35,reviewed,us,us
2023-01-16T04:20:56.021Z,56.6409,-156.1193,48.7,2.6,ml,,,,0.44,ak,ak023qj3oyq,2023-01-16T04:26:15.040Z,"123 km WSW of Akhiok, Alaska",earthquake,,3.6,,,automatic,ak,ak
2023-01-16T03:51:36.346Z,-7.902,128.4287,63.912,4.3,mb,13,128,2.844,0.68,us,us7000j4md,2023-01-16T04:13:09.040Z,"171 km ENE of Lospalos, Timor Leste",earthquake,6.98,10.768,0.177,9,reviewed,us,us
2023-01-16T03:43:37.950Z,37.5238333,-118.7866667,5.85,2.63,md,28,60,0.05301,0.05,nc,nc73832651,2023-01-17T18:46:38.617Z,"10km WSW of Toms Place, CA",earthquake,0.36,0.72,0.166,44,reviewed,nc,nc
2023-01-16T02:57:20.300Z,39.5778333,-111.4533333,9.58,2.6,ml,30,54,0.2025,0.15,uu,uu60529782,2023-01-17T15:09:18.610Z,"3 km N of Mount Pleasant, Utah",earthquake,0.25,0.84,0.121,13,reviewed,uu,uu
2023-01-16T02:52:39.250Z,39.578,-111.4526667,9,2.7,ml,25,54,0.202,0.15,uu,uu60529777,2023-01-17T14:32:08.350Z,"3 km N of Mount Pleasant, Utah",earthquake,0.32,0.86,0.124,14,reviewed,uu,uu
2023-01-16T02:05:13.310Z,52.2692,-169.8221,10.5,3.6,ml,,,,0.44,ak,ak023qhtiwp,2023-01-16T06:38:34.474Z,"98 km SW of Nikolski, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2023-01-16T01:54:02.872Z,14.1329,-89.7929,4.785,4.5,mb,52,123,0.23,0.59,us,us7000j4ly,2023-01-16T22:57:03.129Z,"3 km E of Zapotitlán, Guatemala",earthquake,7.42,6.346,0.059,85,reviewed,us,us
2023-01-16T01:24:49.440Z,17.9,-66.8225,6.87,2.68,md,26,205,0.09215,0.2,pr,pr71392848,2023-01-16T03:09:23.322Z,"10 km S of Indios, Puerto Rico",earthquake,0.47,0.29,0.23980347388401,7,reviewed,pr,pr
2023-01-16T00:47:11.250Z,18.8376666666667,-64.9961666666667,21.31,3.41,md,10,268,0.4841,0.26,pr,pr71392843,2023-01-16T02:12:03.970Z,"55 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.59,20.39,0.0509554559408683,7,reviewed,pr,pr
2023-01-16T00:03:40.580Z,53.362,-165.2123,35,3,ml,10,197,0.843,0.59,us,us7000j4lq,2023-01-16T00:13:44.040Z,"93 km SSE of Akutan, Alaska",earthquake,4.98,2.012,0.081,20,reviewed,us,us
2023-01-15T23:55:32.663Z,-0.1511,-24.8509,10,4.5,mb,14,94,21.07,0.76,us,us6000jixd,2023-01-26T03:08:03.040Z,"central Mid-Atlantic Ridge",earthquake,9.74,1.927,0.164,11,reviewed,us,us
2023-01-15T23:21:28.480Z,18.7498,-68.3301,67,3.73,md,19,159,0.2414,0.37,pr,pr2023015002,2023-01-16T00:28:14.040Z,"Mona Passage",earthquake,2.36,2.11,0.14,13,reviewed,pr,pr
2023-01-15T23:07:53.810Z,14.0219,-89.7986,10,5.2,mww,105,68,0.12,0.81,us,us7000j4ld,2023-01-26T02:43:37.708Z,"7 km NW of Atiquizaya, El Salvador",earthquake,6.56,1.799,0.078,16,reviewed,us,us
2023-01-15T22:51:35.920Z,37.2951667,-120.028,16.43,3.38,ml,46,55,0.126,0.23,nc,nc73832526,2023-01-21T10:20:12.458Z,"21km ENE of Le Grand, CA",earthquake,0.31,0.49,0.119,109,reviewed,nc,nc
2023-01-15T22:29:58.919Z,2.0042,98.0141,37,6.2,mww,97,52,0.822,0.48,us,us7000j4kr,2023-01-18T03:41:10.755Z,"40 km SE of Singkil, Indonesia",earthquake,7.17,1.94,0.062,25,reviewed,us,us
2023-01-15T22:25:37.664Z,-6.9435,129.8684,99.525,4.5,mb,14,95,1.754,0.27,us,us7000j4kq,2023-01-16T01:14:20.040Z,"Banda Sea",earthquake,8.61,9.751,0.157,12,reviewed,us,us
2023-01-15T21:46:29.715Z,28.1219,104.9123,35.52,4.1,mb,22,81,4.545,0.37,us,us6000jixf,2023-01-26T02:37:22.040Z,"eastern Sichuan, China",earthquake,9.26,9.358,0.13,16,reviewed,us,us
2023-01-15T21:45:41.552Z,41.5072,19.9862,10,4.1,mb,32,40,0.185,0.66,us,us7000j4kl,2023-01-26T02:26:34.175Z,"Albania",earthquake,4.68,1.972,0.301,3,reviewed,us,us
2023-01-15T21:37:21.578Z,41.4531,19.9981,16.048,4.9,mb,109,37,0.147,0.77,us,us7000j4kh,2023-01-26T02:22:19.993Z,"Albania",earthquake,4.01,3.544,0.072,60,reviewed,us,us
2023-01-15T20:12:53.243Z,32.00720848,-103.8163168,7.674047852000001,3.3,ml,18,66,0.01531792121,0.2,tx,tx2023bbdb,2023-01-26T15:54:39.040Z,"34 km SE of Malaga, New Mexico",earthquake,0.6269579243,0.8181766811,0.2,10,reviewed,tx,tx
2023-01-15T19:47:40.472Z,-54.1684,140.4939,10,4.7,mb,24,93,16.952,0.67,us,us6000jix7,2023-01-26T15:39:13.040Z,"west of Macquarie Island",earthquake,14.87,1.878,0.143,15,reviewed,us,us
2023-01-15T19:41:51.878Z,-5.508,152.2043,38.905,4.3,mb,25,179,1.309,0.96,us,us6000jix8,2023-01-25T22:34:41.040Z,"129 km S of Kokopo, Papua New Guinea",earthquake,13.4,4.57,0.137,15,reviewed,us,us
2023-01-15T18:48:41.232Z,-23.788,-179.7079,519.284,4.4,mb,26,121,4.913,0.74,us,us6000jix3,2023-01-25T22:03:44.040Z,"south of the Fiji Islands",earthquake,13.78,8.74,0.127,18,reviewed,us,us
2023-01-15T18:21:38.233Z,31.73814331,-104.2486783,8.085375977,2.5,ml,26,42,0.01848345882,0.3,tx,tx2023bazj,2023-01-25T21:56:05.040Z,"50 km SSE of Whites City, New Mexico",earthquake,0.6605734626,0.714113205,0.1,13,reviewed,tx,tx
2023-01-15T17:59:19.869Z,0.7556,-77.3987,9.7,4.3,mb,26,100,0.39,0.67,us,us7000j4jw,2023-01-25T21:42:50.040Z,"17 km SE of Córdoba, Colombia",earthquake,5.93,6.278,0.168,10,reviewed,us,us
2023-01-15T17:57:31.090Z,19.048,-67.3623,43,3.45,md,13,236,0.6325,0.59,pr,pr2023015001,2023-01-15T19:07:37.631Z,"Mona Passage",earthquake,3.13,9.43,0.11,9,reviewed,pr,pr
2023-01-15T17:56:00.369Z,-23.8534,-111.8992,10,4.7,mb,27,85,3.999,0.48,us,us6000jix2,2023-01-25T20:41:57.040Z,"Easter Island region",earthquake,13.63,1.386,0.153,13,reviewed,us,us
2023-01-15T17:38:02.230Z,-5.4286,146.9684,214.358,4.2,mb,21,56,3.955,0.39,us,us6000jix1,2023-01-25T20:09:44.040Z,"132 km E of Madang, Papua New Guinea",earthquake,10.88,7.9,0.152,12,reviewed,us,us
2023-01-15T17:36:47.239Z,-17.7086,179.9179,617.888,4.5,mb,73,51,1.778,0.74,us,us7000j4js,2023-01-25T17:58:13.040Z,"75 km ENE of Levuka, Fiji",earthquake,12.07,7.096,0.038,208,reviewed,us,us
2023-01-15T17:09:39.111Z,-22.8221,179.1971,582.579,5,mb,88,51,5.164,1.01,us,us7000j4jq,2023-01-25T17:45:35.040Z,"south of the Fiji Islands",earthquake,11.22,5.794,0.058,96,reviewed,us,us
2023-01-15T16:57:02.957Z,57.5615,-153.1782,61,3.3,ml,,,,0.48,ak,ak023p2xd4w,2023-01-15T17:51:50.376Z,"33 km WSW of Womens Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-01-15T16:25:27.570Z,41.1779,142.3193,56.912,4.9,mb,61,135,1.026,0.82,us,us7000j4jn,2023-01-15T16:54:00.040Z,"93 km E of Mutsu, Japan",earthquake,6.18,7.117,0.057,95,reviewed,us,us
2023-01-15T15:59:39.864Z,1.504,127.2611,138.509,4.9,mb,47,104,0.735,0.73,us,us7000j4jj,2023-01-15T16:46:46.040Z,"80 km N of Ternate, Indonesia",earthquake,9.73,5.32,0.075,56,reviewed,us,us
2023-01-15T14:10:32.657Z,31.73307935,-104.2502568,7.005639647999999,2.5,ml,27,40,0.02315401018,0.2,tx,tx2023bard,2023-01-17T23:16:25.560Z,"50 km SSE of Whites City, New Mexico",earthquake,0.8020071621,0.6878979207,0.1,16,reviewed,tx,tx
2023-01-15T13:55:16.858Z,38.4004,75.2518,140.89,4.2,mb,29,167,2.665,0.8,us,us7000j4j3,2023-01-15T14:31:26.040Z,"115 km ENE of Murghob, Tajikistan",earthquake,7.96,11.21,0.187,8,reviewed,us,us
2023-01-15T13:15:39.780Z,47.3884,153.1104,65.425,4.7,mb,57,135,6.437,0.61,us,us7000j4ix,2023-01-15T14:19:32.040Z,"Kuril Islands",earthquake,11.19,7.637,0.061,81,reviewed,us,us
2023-01-15T12:28:15.040Z,11.4334,124.6663,10,4.8,mb,52,82,4.429,0.54,us,us7000j4it,2023-01-15T15:31:07.890Z,"Leyte, Philippines",earthquake,6.66,1.75,0.087,41,reviewed,us,us
2023-01-15T12:05:26.120Z,20.2558333333333,-155.588166666667,31.77,2.68,ml,49,178,,0.14,hv,hv73304227,2023-01-18T22:31:26.860Z,"14 km N of Kukuihaele, Hawaii",earthquake,0.43,0.93,0.184088480919201,15,reviewed,hv,hv
2023-01-15T12:04:17.421Z,-14.9531,166.8895,29.099,5.6,mww,99,25,8.722,0.69,us,us7000j4ij,2023-01-16T12:08:05.693Z,"22 km WNW of Port-Olry, Vanuatu",earthquake,8.39,2.96,0.054,33,reviewed,us,us
2023-01-15T11:37:36.959Z,25.036,125.8199,42.637,5,mww,56,111,2.616,0.54,us,us7000j4if,2023-01-16T19:29:10.040Z,"58 km ENE of Hirara, Japan",earthquake,7.52,7.562,0.078,16,reviewed,us,us
2023-01-15T11:32:35.700Z,36.0741667,-117.8838333,4.66,2.48,ml,30,59,0.04927,0.12,ci,ci40402808,2023-01-17T23:04:20.342Z,"7km ENE of Coso Junction, CA",earthquake,0.17,0.5,0.218,25,reviewed,ci,ci
2023-01-15T11:27:15.870Z,-8.7175,-74.3836,165.819,4.5,mb,27,104,1.93,0.56,us,us7000j4ib,2023-01-15T11:42:58.040Z,"Central Peru",earthquake,8.42,9.785,0.074,53,reviewed,us,us
2023-01-15T09:37:11.920Z,36.0906667,-121.726,17.8,2.45,md,24,212,0.1131,0.13,nc,nc73832206,2023-01-18T21:27:14.898Z,"16km WNW of Lopez Point, CA",earthquake,0.7,0.47,0.19,45,reviewed,nc,nc
2023-01-15T09:08:55.891Z,61.6343,-151.8413,101.6,3,ml,,,,0.59,ak,ak023oygxu7,2023-01-15T09:22:33.040Z,"46 km SSW of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-01-15T08:43:28.700Z,18.6873333333333,-67.0185,53.5,2.91,md,25,237,0.1985,0.1,pr,pr71392778,2023-01-15T09:31:23.200Z,"Puerto Rico region",earthquake,0.35,0.44,0.166921754008067,16,reviewed,pr,pr
2023-01-15T07:51:39.185Z,-11.347,166.4131,156.506,4.7,mb,60,58,4.147,0.55,us,us7000j4hl,2023-01-15T08:17:29.040Z,"96 km SE of Lata, Solomon Islands",earthquake,11.06,7.76,0.063,84,reviewed,us,us
2023-01-15T07:42:44.761Z,10.6798,-40.9794,10,4.7,mb,31,147,12.808,0.63,us,us7000j4hp,2023-01-15T08:36:19.040Z,"northern Mid-Atlantic Ridge",earthquake,6.81,1.923,0.083,44,reviewed,us,us
2023-01-15T07:32:17.694Z,1.6625,126.619,71.456,4.5,mb,22,171,1.158,0.46,us,us7000j4hj,2023-01-15T08:24:49.040Z,"128 km NW of Ternate, Indonesia",earthquake,6,9,0.131,18,reviewed,us,us
2023-01-15T06:41:36.190Z,18.189,-68.3805,82,3.74,md,17,222,0.3249,0.39,pr,pr2023015000,2023-01-15T08:05:09.442Z,"31 km SE of Boca de Yuma, Dominican Republic",earthquake,2.32,1.54,0.04,4,reviewed,pr,pr
2023-01-15T06:18:24.989Z,19.3853,145.3354,203.295,4.7,mb,75,120,5.781,0.62,us,us7000j4hd,2023-01-15T06:48:34.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,8.93,6.004,0.04,188,reviewed,us,us
2023-01-15T05:52:49.970Z,18.1403333333333,-66.9365,16.79,2.5,md,16,66,0.06163,0.25,pr,pr71392753,2023-01-15T06:51:21.370Z,"Puerto Rico",earthquake,0.47,0.89,0.116706000360402,11,reviewed,pr,pr
2023-01-15T05:32:27.543Z,-15.5396,168.1451,23.602,5.2,mww,64,40,0.913,0.69,us,us7000j4gz,2023-01-16T19:02:16.040Z,"99 km NE of Norsup, Vanuatu",earthquake,10.52,4.311,0.086,13,reviewed,us,us
2023-01-15T04:42:15.080Z,29.9713,139.1868,397.549,5.2,mww,139,47,3.18,0.79,us,us7000j4gm,2023-01-16T18:31:11.040Z,"Izu Islands, Japan region",earthquake,9.13,5.283,0.086,13,reviewed,us,us
2023-01-15T04:32:55.560Z,-17.9034,168.4539,151.267,4.8,mb,32,70,2.721,0.59,us,us7000j4gk,2023-01-15T09:34:51.833Z,"23 km SE of Port-Vila, Vanuatu",earthquake,6.73,8.613,0.111,29,reviewed,us,us
2023-01-15T04:03:06.634Z,21.9399,96.0213,10,4.3,mb,21,130,2.153,0.55,us,us6000jiwk,2023-01-25T02:25:05.040Z,"7 km WSW of Mandalay, Myanmar",earthquake,9,1.765,0.218,7,reviewed,us,us
2023-01-15T03:36:28.193Z,38.4173,39.1302,10,4.7,mb,63,65,0.917,0.88,us,us7000j4gh,2023-01-15T19:20:49.543Z,"14 km NE of Doğanyol, Turkey",earthquake,4.39,1.873,0.078,50,reviewed,us,us
2023-01-15T03:35:31.271Z,-6.3735,128.0365,348.532,4.4,mb,12,95,3.61,0.61,us,us6000jiwi,2023-01-25T01:45:00.040Z,"263 km NNE of Lospalos, Timor Leste",earthquake,10.25,12.806,0.267,4,reviewed,us,us
2023-01-15T02:37:57.668Z,16.1159,-87.062,10,4.5,mb,14,183,2.057,0.64,us,us7000j4gd,2023-01-15T12:15:57.750Z,"offshore Honduras",earthquake,6.11,1.961,0.08,46,reviewed,us,us
2023-01-15T02:11:03.666Z,-13.4958,168.8074,10,4.6,mb,13,144,2.485,0.74,us,us6000jiwf,2023-01-25T01:32:27.040Z,"Vanuatu",earthquake,7.98,1.926,0.182,10,reviewed,us,us
2023-01-15T02:03:06.891Z,31.69059455,-104.2870927,6.954223633,2.7,ml,28,57,0.02683046995,0.3,tx,tx2023aztd,2023-01-17T22:50:19.689Z,"54 km S of Whites City, New Mexico",earthquake,0.8205125855,0.7398470469,0.1,17,reviewed,tx,tx
2023-01-15T01:28:40.000Z,19.2438333333333,-155.508,8.65,3.28,ml,41,57,,0.13,hv,hv73303932,2023-01-16T01:30:28.760Z,"5 km NW of Pāhala, Hawaii",earthquake,0.22,0.35,0.146373322843644,39,reviewed,hv,hv
2023-01-15T00:18:02.520Z,18.673,-66.2043333333333,61.29,2.64,md,12,224,0.3648,0.19,pr,pr71392738,2023-01-15T00:48:08.280Z,"24 km NNE of Dorado, Puerto Rico",earthquake,1.23,1.05,0.127715317917443,5,reviewed,pr,pr
2023-01-14T22:45:32.759Z,-13.4851,165.5465,10,4.5,mb,14,159,2.526,0.44,us,us7000j4fv,2023-01-14T23:13:45.040Z,"221 km WNW of Sola, Vanuatu",earthquake,8.44,1.916,0.156,12,reviewed,us,us
2023-01-14T22:15:01.223Z,1.6044,126.746,59.935,4.2,mb,13,163,1.034,0.95,us,us7000j4fn,2023-01-14T22:31:33.040Z,"114 km NW of Ternate, Indonesia",earthquake,10.25,12.628,0.215,6,reviewed,us,us
2023-01-14T20:47:26.598Z,13.5884,125.3902,10,4.4,mb,20,139,6.481,0.67,us,us7000j6de,2023-01-25T00:49:11.040Z,"108 km NNE of Cabodiongan, Philippines",earthquake,13.83,1.913,0.19,9,reviewed,us,us
2023-01-14T20:32:18.307Z,-6.2031,106.7071,151.99,4.8,mb,51,71,1.563,1.1,us,us7000j4fe,2023-01-14T22:45:51.986Z,"4 km NNE of Ciputat, Indonesia",earthquake,8.47,6.5,0.062,82,reviewed,us,us
